date,channel,campaign_type,impressions,clicks,ctr,conversions,conversion_rate,cost_per_click,spend,revenue,roas
2025-03-17,Google_Ads,Brand_Awareness,13592,449,0.033,4,0.0089,1.821,817.63,3098.82,3.79
2025-03-17,Google_Ads,Lead_Gen,13486,425,0.0315,15,0.0353,1.771,752.67,2845.09,3.78
2025-03-17,Google_Ads,Retargeting,13186,426,0.0323,25,0.0587,1.722,733.57,2699.54,3.68
2025-03-17,Google_Ads,Product_Launch,12979,429,0.0331,12,0.028,1.837,788.07,2963.14,3.76
2025-03-17,Google_Ads,Seasonal_Promo,13789,433,0.0314,18,0.0416,1.942,840.89,2867.43,3.41
2025-03-17,Google_Ads,Loyalty_Program,13370,415,0.031,26,0.0627,2.009,833.74,3109.85,3.73
2025-03-17,Meta_Ads,Brand_Awareness,20145,460,0.0228,5,0.0109,1.864,857.44,3172.53,3.7
2025-03-17,Meta_Ads,Lead_Gen,19421,479,0.0247,16,0.0334,1.821,872.26,3270.97,3.75
2025-03-17,Meta_Ads,Retargeting,19732,511,0.0259,26,0.0509,1.809,924.4,3411.04,3.69
2025-03-17,Meta_Ads,Product_Launch,20128,495,0.0246,11,0.0222,1.665,824.18,3032.98,3.68
2025-03-17,Meta_Ads,Seasonal_Promo,19471,481,0.0247,20,0.0416,1.83,880.23,3503.32,3.98
2025-03-17,Meta_Ads,Loyalty_Program,19763,481,0.0243,33,0.0686,1.702,818.66,3061.79,3.74
2025-03-17,Email,Brand_Awareness,6387,1170,0.1832,12,0.0103,1.798,2103.66,7972.87,3.79
2025-03-17,Email,Lead_Gen,6443,1186,0.1841,41,0.0346,1.819,2157.33,8219.43,3.81
2025-03-17,Email,Retargeting,6331,1145,0.1809,65,0.0568,1.807,2069.01,7882.93,3.81
2025-03-17,Email,Product_Launch,6525,1176,0.1802,34,0.0289,2.064,2427.26,9320.68,3.84
2025-03-17,Email,Seasonal_Promo,6290,1168,0.1857,49,0.042,1.913,2234.38,8714.08,3.9
2025-03-17,Email,Loyalty_Program,6124,1205,0.1968,83,0.0689,1.925,2319.62,8953.73,3.86
2025-03-17,SEO_Organic,Brand_Awareness,10282,467,0.0454,5,0.0107,1.912,892.9,3428.74,3.84
2025-03-17,SEO_Organic,Lead_Gen,10524,481,0.0457,17,0.0353,1.721,827.8,3228.42,3.9
2025-03-17,SEO_Organic,Retargeting,10773,469,0.0435,27,0.0576,1.745,818.41,3036.3,3.71
2025-03-17,SEO_Organic,Product_Launch,10226,487,0.0476,14,0.0287,1.884,917.51,3587.46,3.91
2025-03-17,SEO_Organic,Seasonal_Promo,10781,463,0.0429,19,0.041,1.943,899.61,3292.57,3.66
2025-03-17,SEO_Organic,Loyalty_Program,10385,498,0.048,29,0.0582,1.95,971.1,3670.76,3.78
2025-03-17,Affiliate,Brand_Awareness,5334,150,0.0281,2,0.0133,1.925,288.75,1114.58,3.86
2025-03-17,Affiliate,Lead_Gen,5603,149,0.0266,4,0.0268,2.001,298.15,1127.01,3.78
2025-03-17,Affiliate,Retargeting,5509,146,0.0265,8,0.0548,1.761,257.11,956.45,3.72
2025-03-17,Affiliate,Product_Launch,5289,145,0.0274,4,0.0276,1.663,241.13,870.48,3.61
2025-03-17,Affiliate,Seasonal_Promo,5469,151,0.0276,5,0.0331,1.921,290.07,1064.56,3.67
2025-03-17,Affiliate,Loyalty_Program,5461,150,0.0275,9,0.06,1.875,281.25,1133.44,4.03
2025-03-17,TikTok_Ads,Brand_Awareness,22885,898,0.0392,11,0.0122,1.736,1558.93,5612.15,3.6
2025-03-17,TikTok_Ads,Lead_Gen,22987,909,0.0395,30,0.033,1.843,1675.29,6550.38,3.91
2025-03-17,TikTok_Ads,Retargeting,22943,890,0.0388,44,0.0494,1.915,1704.35,6408.36,3.76
2025-03-17,TikTok_Ads,Product_Launch,23790,848,0.0356,24,0.0283,1.77,1500.96,5538.54,3.69
2025-03-17,TikTok_Ads,Seasonal_Promo,24164,880,0.0364,34,0.0386,1.772,1559.36,5426.57,3.48
2025-03-17,TikTok_Ads,Loyalty_Program,22730,907,0.0399,52,0.0573,1.858,1685.21,6302.69,3.74
2025-03-17,YouTube_Ads,Brand_Awareness,16088,361,0.0224,4,0.0111,1.961,707.92,2605.15,3.68
2025-03-17,YouTube_Ads,Lead_Gen,16216,357,0.022,13,0.0364,1.894,676.16,2278.66,3.37
2025-03-17,YouTube_Ads,Retargeting,16529,340,0.0206,19,0.0559,1.874,637.16,2351.12,3.69
2025-03-17,YouTube_Ads,Product_Launch,16492,366,0.0222,9,0.0246,1.78,651.48,2456.08,3.77
2025-03-17,YouTube_Ads,Seasonal_Promo,15676,350,0.0223,16,0.0457,1.681,588.35,2206.31,3.75
2025-03-17,YouTube_Ads,Loyalty_Program,16143,380,0.0235,22,0.0579,1.782,677.16,2437.78,3.6
2025-03-17,LinkedIn_Ads,Brand_Awareness,7859,149,0.019,1,0.0067,1.964,292.64,1103.25,3.77
2025-03-17,LinkedIn_Ads,Lead_Gen,8072,149,0.0185,5,0.0336,1.828,272.37,1078.59,3.96
2025-03-17,LinkedIn_Ads,Retargeting,7898,149,0.0189,7,0.047,1.78,265.22,1007.84,3.8
2025-03-17,LinkedIn_Ads,Product_Launch,8015,146,0.0182,4,0.0274,1.946,284.12,1093.86,3.85
2025-03-17,LinkedIn_Ads,Seasonal_Promo,7558,145,0.0192,5,0.0345,1.851,268.39,968.89,3.61
2025-03-17,LinkedIn_Ads,Loyalty_Program,7739,143,0.0185,9,0.0629,1.777,254.11,980.86,3.86
2025-03-18,Google_Ads,Brand_Awareness,13543,429,0.0317,5,0.0117,1.68,720.72,2709.91,3.76
2025-03-18,Google_Ads,Lead_Gen,13157,427,0.0325,15,0.0351,1.909,815.14,3170.89,3.89
2025-03-18,Google_Ads,Retargeting,13239,420,0.0317,24,0.0571,1.869,784.98,2888.73,3.68
2025-03-18,Google_Ads,Product_Launch,13959,435,0.0312,11,0.0253,1.754,762.99,3006.18,3.94
2025-03-18,Google_Ads,Seasonal_Promo,13445,429,0.0319,18,0.042,1.957,839.55,3240.66,3.86
2025-03-18,Google_Ads,Loyalty_Program,13667,436,0.0319,28,0.0642,1.799,784.36,3153.13,4.02
2025-03-18,Meta_Ads,Brand_Awareness,18731,488,0.0261,5,0.0102,1.784,870.59,3195.07,3.67
2025-03-18,Meta_Ads,Lead_Gen,19344,487,0.0252,15,0.0308,1.847,899.49,3517.01,3.91
2025-03-18,Meta_Ads,Retargeting,18834,471,0.025,28,0.0594,1.853,872.76,3299.03,3.78
2025-03-18,Meta_Ads,Product_Launch,19922,472,0.0237,13,0.0275,1.788,843.94,3164.78,3.75
2025-03-18,Meta_Ads,Seasonal_Promo,19980,455,0.0228,18,0.0396,1.718,781.69,3111.13,3.98
2025-03-18,Meta_Ads,Loyalty_Program,19101,475,0.0249,28,0.0589,1.834,871.15,3371.35,3.87
2025-03-18,Email,Brand_Awareness,6405,1143,0.1785,12,0.0105,1.791,2047.11,7697.13,3.76
2025-03-18,Email,Lead_Gen,6218,1166,0.1875,42,0.036,1.776,2070.82,7889.82,3.81
2025-03-18,Email,Retargeting,6345,1183,0.1864,70,0.0592,1.706,2018.2,7790.25,3.86
2025-03-18,Email,Product_Launch,6578,1114,0.1694,31,0.0278,1.792,1996.29,7446.16,3.73
2025-03-18,Email,Seasonal_Promo,6306,1140,0.1808,50,0.0439,1.673,1907.22,6827.85,3.58
2025-03-18,Email,Loyalty_Program,6487,1168,0.1801,70,0.0599,1.925,2248.4,8903.66,3.96
2025-03-18,SEO_Organic,Brand_Awareness,10328,452,0.0438,5,0.0111,2.015,910.78,3315.24,3.64
2025-03-18,SEO_Organic,Lead_Gen,10385,484,0.0466,16,0.0331,1.653,800.05,3080.19,3.85
2025-03-18,SEO_Organic,Retargeting,10091,450,0.0446,22,0.0489,1.946,875.7,3152.52,3.6
2025-03-18,SEO_Organic,Product_Launch,10458,475,0.0454,13,0.0274,1.921,912.48,3467.42,3.8
2025-03-18,SEO_Organic,Seasonal_Promo,10420,453,0.0435,18,0.0397,1.863,843.94,3164.78,3.75
2025-03-18,SEO_Organic,Loyalty_Program,10462,482,0.0461,30,0.0622,1.792,863.74,2962.63,3.43
2025-03-18,Affiliate,Brand_Awareness,5248,142,0.0271,1,0.007,1.894,268.95,1013.94,3.77
2025-03-18,Affiliate,Lead_Gen,5639,153,0.0271,5,0.0327,1.901,290.85,1137.22,3.91
2025-03-18,Affiliate,Retargeting,5329,145,0.0272,8,0.0552,1.864,270.28,978.41,3.62
2025-03-18,Affiliate,Product_Launch,5240,152,0.029,3,0.0197,1.736,263.87,955.21,3.62
2025-03-18,Affiliate,Seasonal_Promo,5326,144,0.027,6,0.0417,1.926,277.34,1070.53,3.86
2025-03-18,Affiliate,Loyalty_Program,5269,144,0.0273,9,0.0625,1.947,280.37,1065.41,3.8
2025-03-18,TikTok_Ads,Brand_Awareness,23513,927,0.0394,11,0.0119,1.782,1651.91,6624.16,4.01
2025-03-18,TikTok_Ads,Lead_Gen,23177,916,0.0395,32,0.0349,1.677,1536.13,5622.24,3.66
2025-03-18,TikTok_Ads,Retargeting,22717,842,0.0371,50,0.0594,2.085,1755.57,6495.61,3.7
2025-03-18,TikTok_Ads,Product_Launch,23823,923,0.0387,24,0.026,1.89,1744.47,6437.09,3.69
2025-03-18,TikTok_Ads,Seasonal_Promo,23644,917,0.0388,38,0.0414,1.878,1722.13,6337.44,3.68
2025-03-18,TikTok_Ads,Loyalty_Program,22562,914,0.0405,53,0.058,1.887,1724.72,6622.92,3.84
2025-03-18,YouTube_Ads,Brand_Awareness,15861,351,0.0221,4,0.0114,1.875,658.12,2375.81,3.61
2025-03-18,YouTube_Ads,Lead_Gen,16661,354,0.0212,11,0.0311,1.892,669.77,2404.47,3.59
2025-03-18,YouTube_Ads,Retargeting,16555,351,0.0212,20,0.057,1.901,667.25,2268.65,3.4
2025-03-18,YouTube_Ads,Product_Launch,16447,354,0.0215,10,0.0282,1.896,671.18,2597.47,3.87
2025-03-18,YouTube_Ads,Seasonal_Promo,15994,347,0.0217,15,0.0432,1.789,620.78,2464.5,3.97
2025-03-18,YouTube_Ads,Loyalty_Program,16315,342,0.021,21,0.0614,1.919,656.3,2434.87,3.71
2025-03-18,LinkedIn_Ads,Brand_Awareness,7817,153,0.0196,1,0.0065,1.651,252.6,914.41,3.62
2025-03-18,LinkedIn_Ads,Lead_Gen,7958,150,0.0188,4,0.0267,1.942,291.3,1106.94,3.8
2025-03-18,LinkedIn_Ads,Retargeting,7949,151,0.019,7,0.0464,1.858,280.56,1088.57,3.88
2025-03-18,LinkedIn_Ads,Product_Launch,8074,153,0.0189,4,0.0261,1.767,270.35,1027.33,3.8
2025-03-18,LinkedIn_Ads,Seasonal_Promo,7695,155,0.0201,6,0.0387,1.76,272.8,1014.82,3.72
2025-03-18,LinkedIn_Ads,Loyalty_Program,7877,153,0.0194,8,0.0523,1.675,256.28,963.61,3.76
2025-03-19,Google_Ads,Brand_Awareness,12613,429,0.034,5,0.0117,1.99,853.71,3192.88,3.74
2025-03-19,Google_Ads,Lead_Gen,13445,433,0.0322,13,0.03,1.965,850.85,3207.7,3.77
2025-03-19,Google_Ads,Retargeting,13228,430,0.0325,23,0.0535,1.926,828.18,3039.42,3.67
2025-03-19,Google_Ads,Product_Launch,13451,419,0.0312,11,0.0263,1.837,769.7,2817.1,3.66
2025-03-19,Google_Ads,Seasonal_Promo,13627,437,0.0321,17,0.0389,1.894,827.68,3045.86,3.68
2025-03-19,Google_Ads,Loyalty_Program,12899,421,0.0326,27,0.0641,1.918,807.48,3060.35,3.79
2025-03-19,Meta_Ads,Brand_Awareness,19700,467,0.0237,5,0.0107,1.946,908.78,3171.64,3.49
2025-03-19,Meta_Ads,Lead_Gen,19079,464,0.0243,16,0.0345,1.809,839.38,3198.04,3.81
2025-03-19,Meta_Ads,Retargeting,19555,463,0.0237,25,0.054,1.846,854.7,3299.14,3.86
2025-03-19,Meta_Ads,Product_Launch,20573,496,0.0241,12,0.0242,1.84,912.64,3486.28,3.82
2025-03-19,Meta_Ads,Seasonal_Promo,19128,489,0.0256,17,0.0348,1.898,928.12,3461.89,3.73
2025-03-19,Meta_Ads,Loyalty_Program,19342,504,0.0261,28,0.0556,1.885,950.04,3667.15,3.86
2025-03-19,Email,Brand_Awareness,6392,1086,0.1699,14,0.0129,1.803,1958.06,7186.08,3.67
2025-03-19,Email,Lead_Gen,6322,1126,0.1781,37,0.0329,1.84,2071.84,7541.5,3.64
2025-03-19,Email,Retargeting,6466,1159,0.1792,68,0.0587,1.791,2075.77,7597.32,3.66
2025-03-19,Email,Product_Launch,6155,1230,0.1998,33,0.0268,1.782,2191.86,8679.77,3.96
2025-03-19,Email,Seasonal_Promo,6573,1095,0.1666,46,0.042,1.842,2016.99,7200.65,3.57
2025-03-19,Email,Loyalty_Program,6369,1174,0.1843,68,0.0579,1.899,2229.43,8783.95,3.94
2025-03-19,SEO_Organic,Brand_Awareness,10434,466,0.0447,5,0.0107,1.93,899.38,3237.77,3.6
2025-03-19,SEO_Organic,Lead_Gen,10433,468,0.0449,17,0.0363,1.763,825.08,3077.55,3.73
2025-03-19,SEO_Organic,Retargeting,10027,476,0.0475,24,0.0504,1.751,833.48,3008.86,3.61
2025-03-19,SEO_Organic,Product_Launch,10506,450,0.0428,12,0.0267,1.977,889.65,3318.39,3.73
2025-03-19,SEO_Organic,Seasonal_Promo,10615,459,0.0432,19,0.0414,1.888,866.59,3423.03,3.95
2025-03-19,SEO_Organic,Loyalty_Program,10672,483,0.0453,28,0.058,1.776,857.81,3268.26,3.81
2025-03-19,Affiliate,Brand_Awareness,5554,154,0.0277,1,0.0065,1.942,299.07,1154.41,3.86
2025-03-19,Affiliate,Lead_Gen,5402,152,0.0281,5,0.0329,1.758,267.22,983.37,3.68
2025-03-19,Affiliate,Retargeting,5280,142,0.0269,8,0.0563,1.861,264.26,1006.83,3.81
2025-03-19,Affiliate,Product_Launch,5555,157,0.0283,4,0.0255,1.81,284.17,1017.33,3.58
2025-03-19,Affiliate,Seasonal_Promo,5490,156,0.0284,6,0.0385,1.915,298.74,1054.55,3.53
2025-03-19,Affiliate,Loyalty_Program,5412,153,0.0283,10,0.0654,2.023,309.52,1179.27,3.81
2025-03-19,TikTok_Ads,Brand_Awareness,22982,860,0.0374,11,0.0128,1.752,1506.72,6026.88,4.0
2025-03-19,TikTok_Ads,Lead_Gen,22370,903,0.0404,31,0.0343,1.845,1666.04,6114.37,3.67
2025-03-19,TikTok_Ads,Retargeting,22258,878,0.0394,46,0.0524,1.992,1748.98,6348.8,3.63
2025-03-19,TikTok_Ads,Product_Launch,23602,843,0.0357,25,0.0297,1.677,1413.71,5654.84,4.0
2025-03-19,TikTok_Ads,Seasonal_Promo,23270,806,0.0346,35,0.0434,1.753,1412.92,5086.51,3.6
2025-03-19,TikTok_Ads,Loyalty_Program,23257,867,0.0373,54,0.0623,1.719,1490.37,5737.92,3.85
2025-03-19,YouTube_Ads,Brand_Awareness,16733,355,0.0212,4,0.0113,1.776,630.48,2389.52,3.79
2025-03-19,YouTube_Ads,Lead_Gen,16447,360,0.0219,12,0.0333,1.871,673.56,2404.61,3.57
2025-03-19,YouTube_Ads,Retargeting,16891,359,0.0213,21,0.0585,1.923,690.36,2761.44,4.0
2025-03-19,YouTube_Ads,Product_Launch,16749,360,0.0215,9,0.025,1.79,644.4,2474.5,3.84
2025-03-19,YouTube_Ads,Seasonal_Promo,16320,349,0.0214,15,0.043,1.827,637.62,2486.72,3.9
2025-03-19,YouTube_Ads,Loyalty_Program,15993,368,0.023,23,0.0625,1.941,714.29,2757.16,3.86
2025-03-19,LinkedIn_Ads,Brand_Awareness,7842,147,0.0187,1,0.0068,1.84,270.48,1035.94,3.83
2025-03-19,LinkedIn_Ads,Lead_Gen,7842,142,0.0181,4,0.0282,1.885,267.67,1035.88,3.87
2025-03-19,LinkedIn_Ads,Retargeting,7953,155,0.0195,8,0.0516,1.755,272.02,1044.56,3.84
2025-03-19,LinkedIn_Ads,Product_Launch,7895,147,0.0186,4,0.0272,1.937,284.74,1062.08,3.73
2025-03-19,LinkedIn_Ads,Seasonal_Promo,7837,156,0.0199,6,0.0385,1.866,291.1,1085.8,3.73
2025-03-19,LinkedIn_Ads,Loyalty_Program,7565,157,0.0208,10,0.0637,1.952,306.46,1060.35,3.46
2025-03-20,Google_Ads,Brand_Awareness,13408,425,0.0317,5,0.0118,1.83,777.75,2947.67,3.79
2025-03-20,Google_Ads,Lead_Gen,13588,413,0.0304,14,0.0339,1.897,783.46,3055.49,3.9
2025-03-20,Google_Ads,Retargeting,13660,443,0.0324,23,0.0519,1.993,882.9,3081.32,3.49
2025-03-20,Google_Ads,Product_Launch,14014,457,0.0326,12,0.0263,1.902,869.21,3276.92,3.77
2025-03-20,Google_Ads,Seasonal_Promo,13317,420,0.0315,17,0.0405,1.927,809.34,3107.87,3.84
2025-03-20,Google_Ads,Loyalty_Program,14007,431,0.0308,25,0.058,2.025,872.77,3150.7,3.61
2025-03-20,Meta_Ads,Brand_Awareness,19036,487,0.0256,5,0.0103,1.659,807.93,2948.94,3.65
2025-03-20,Meta_Ads,Lead_Gen,18614,491,0.0264,18,0.0367,1.735,851.89,3288.3,3.86
2025-03-20,Meta_Ads,Retargeting,19865,474,0.0239,23,0.0485,1.746,827.6,3045.57,3.68
2025-03-20,Meta_Ads,Product_Launch,20161,483,0.024,12,0.0248,1.863,899.83,3257.38,3.62
2025-03-20,Meta_Ads,Seasonal_Promo,19602,466,0.0238,19,0.0408,1.881,876.55,3532.5,4.03
2025-03-20,Meta_Ads,Loyalty_Program,20443,464,0.0227,30,0.0647,1.909,885.78,3463.4,3.91
2025-03-20,Email,Brand_Awareness,6027,1150,0.1908,13,0.0113,1.638,1883.7,6724.81,3.57
2025-03-20,Email,Lead_Gen,6283,1143,0.1819,42,0.0367,1.858,2123.69,8154.97,3.84
2025-03-20,Email,Retargeting,6366,1113,0.1748,62,0.0557,1.878,2090.21,8130.92,3.89
2025-03-20,Email,Product_Launch,6356,1115,0.1754,32,0.0287,1.891,2108.47,8244.12,3.91
2025-03-20,Email,Seasonal_Promo,6256,1121,0.1792,50,0.0446,1.816,2035.74,7430.45,3.65
2025-03-20,Email,Loyalty_Program,6577,1093,0.1662,84,0.0769,1.814,1982.7,7732.53,3.9
2025-03-20,SEO_Organic,Brand_Awareness,10314,471,0.0457,5,0.0106,1.933,910.44,3377.73,3.71
2025-03-20,SEO_Organic,Lead_Gen,10240,495,0.0483,16,0.0323,1.754,868.23,3125.63,3.6
2025-03-20,SEO_Organic,Retargeting,10775,461,0.0428,28,0.0607,1.871,862.53,3217.24,3.73
2025-03-20,SEO_Organic,Product_Launch,10419,500,0.048,11,0.022,1.913,956.5,3558.18,3.72
2025-03-20,SEO_Organic,Seasonal_Promo,10336,466,0.0451,19,0.0408,1.891,881.21,3322.16,3.77
2025-03-20,SEO_Organic,Loyalty_Program,10044,471,0.0469,31,0.0658,1.818,856.28,3390.87,3.96
2025-03-20,Affiliate,Brand_Awareness,5548,153,0.0276,1,0.0065,1.874,286.72,1121.08,3.91
2025-03-20,Affiliate,Lead_Gen,5599,155,0.0277,5,0.0323,1.829,283.5,1088.64,3.84
2025-03-20,Affiliate,Retargeting,5501,150,0.0273,7,0.0467,2.016,302.4,1079.57,3.57
2025-03-20,Affiliate,Product_Launch,5249,143,0.0272,3,0.021,2.002,286.29,1127.98,3.94
2025-03-20,Affiliate,Seasonal_Promo,5349,152,0.0284,6,0.0395,1.752,266.3,1083.84,4.07
2025-03-20,Affiliate,Loyalty_Program,5552,152,0.0274,9,0.0592,1.862,283.02,1016.04,3.59
2025-03-20,TikTok_Ads,Brand_Awareness,23369,901,0.0386,10,0.0111,1.69,1522.69,6227.8,4.09
2025-03-20,TikTok_Ads,Lead_Gen,23455,900,0.0384,30,0.0333,1.717,1545.3,5841.23,3.78
2025-03-20,TikTok_Ads,Retargeting,23206,913,0.0393,51,0.0559,1.959,1788.57,6903.88,3.86
2025-03-20,TikTok_Ads,Product_Launch,24344,891,0.0366,26,0.0292,1.94,1728.54,6015.32,3.48
2025-03-20,TikTok_Ads,Seasonal_Promo,23263,864,0.0371,37,0.0428,1.761,1521.5,5720.84,3.76
2025-03-20,TikTok_Ads,Loyalty_Program,24018,923,0.0384,63,0.0683,1.67,1541.41,5518.25,3.58
2025-03-20,YouTube_Ads,Brand_Awareness,17375,370,0.0213,4,0.0108,1.885,697.45,2629.39,3.77
2025-03-20,YouTube_Ads,Lead_Gen,15636,354,0.0226,12,0.0339,1.773,627.64,2278.33,3.63
2025-03-20,YouTube_Ads,Retargeting,17418,358,0.0206,20,0.0559,1.907,682.71,2607.95,3.82
2025-03-20,YouTube_Ads,Product_Launch,16120,372,0.0231,10,0.0269,1.734,645.05,2425.39,3.76
2025-03-20,YouTube_Ads,Seasonal_Promo,16200,353,0.0218,15,0.0425,1.883,664.7,2565.74,3.86
2025-03-20,YouTube_Ads,Loyalty_Program,16508,357,0.0216,20,0.056,1.901,678.66,2578.91,3.8
2025-03-20,LinkedIn_Ads,Brand_Awareness,7677,149,0.0194,1,0.0067,1.981,295.17,1121.65,3.8
2025-03-20,LinkedIn_Ads,Lead_Gen,7973,155,0.0194,5,0.0323,1.886,292.33,1081.62,3.7
2025-03-20,LinkedIn_Ads,Retargeting,8084,141,0.0174,8,0.0567,1.831,258.17,1004.28,3.89
2025-03-20,LinkedIn_Ads,Product_Launch,7720,150,0.0194,4,0.0267,1.97,295.5,1084.48,3.67
2025-03-20,LinkedIn_Ads,Seasonal_Promo,7985,140,0.0175,5,0.0357,1.703,238.42,913.15,3.83
2025-03-20,LinkedIn_Ads,Loyalty_Program,7905,151,0.0191,10,0.0662,1.852,279.65,1073.86,3.84
2025-03-21,Google_Ads,Brand_Awareness,13415,426,0.0318,5,0.0117,2.071,882.25,3317.26,3.76
2025-03-21,Google_Ads,Lead_Gen,13655,428,0.0313,15,0.035,1.902,814.06,3003.88,3.69
2025-03-21,Google_Ads,Retargeting,12318,450,0.0365,22,0.0489,1.83,823.5,3038.72,3.69
2025-03-21,Google_Ads,Product_Launch,13133,431,0.0328,12,0.0278,1.751,754.68,2860.24,3.79
2025-03-21,Google_Ads,Seasonal_Promo,13371,442,0.0331,16,0.0362,1.798,794.72,3083.51,3.88
2025-03-21,Google_Ads,Loyalty_Program,13196,417,0.0316,26,0.0624,1.859,775.2,2914.75,3.76
2025-03-21,Meta_Ads,Brand_Awareness,19194,466,0.0243,6,0.0129,1.916,892.86,3125.01,3.5
2025-03-21,Meta_Ads,Lead_Gen,18582,497,0.0267,18,0.0362,1.65,820.05,3148.99,3.84
2025-03-21,Meta_Ads,Retargeting,20190,471,0.0233,29,0.0616,1.829,861.46,3273.55,3.8
2025-03-21,Meta_Ads,Product_Launch,19118,500,0.0262,14,0.028,2.012,1006.0,4003.88,3.98
2025-03-21,Meta_Ads,Seasonal_Promo,19362,529,0.0273,21,0.0397,1.897,1003.51,3672.85,3.66
2025-03-21,Meta_Ads,Loyalty_Program,18664,457,0.0245,29,0.0635,1.991,909.89,3475.78,3.82
2025-03-21,Email,Brand_Awareness,6269,1142,0.1822,13,0.0114,1.9,2169.8,7876.37,3.63
2025-03-21,Email,Lead_Gen,6423,1152,0.1794,37,0.0321,1.974,2274.05,8368.5,3.68
2025-03-21,Email,Retargeting,6208,1172,0.1888,63,0.0538,1.85,2168.2,7827.2,3.61
2025-03-21,Email,Product_Launch,6503,1229,0.189,29,0.0236,1.879,2309.29,8405.82,3.64
2025-03-21,Email,Seasonal_Promo,6780,1196,0.1764,48,0.0401,1.737,2077.45,7437.27,3.58
2025-03-21,Email,Loyalty_Program,6499,1094,0.1683,68,0.0622,1.873,2049.06,7786.43,3.8
2025-03-21,SEO_Organic,Brand_Awareness,10429,460,0.0441,5,0.0109,1.769,813.74,3116.62,3.83
2025-03-21,SEO_Organic,Lead_Gen,10426,477,0.0458,17,0.0356,1.775,846.67,3132.68,3.7
2025-03-21,SEO_Organic,Retargeting,9920,438,0.0442,25,0.0571,1.823,798.47,2850.54,3.57
2025-03-21,SEO_Organic,Product_Launch,10171,489,0.0481,13,0.0266,1.775,867.97,3211.49,3.7
2025-03-21,SEO_Organic,Seasonal_Promo,10484,455,0.0434,18,0.0396,1.84,837.2,3273.45,3.91
2025-03-21,SEO_Organic,Loyalty_Program,10642,453,0.0426,30,0.0662,1.869,846.66,3039.51,3.59
2025-03-21,Affiliate,Brand_Awareness,5315,142,0.0267,1,0.007,2.022,287.12,1065.22,3.71
2025-03-21,Affiliate,Lead_Gen,5292,156,0.0295,5,0.0321,1.727,269.41,1010.29,3.75
2025-03-21,Affiliate,Retargeting,5372,146,0.0272,8,0.0548,1.798,262.51,955.54,3.64
2025-03-21,Affiliate,Product_Launch,5365,142,0.0265,3,0.0211,1.971,279.88,1027.16,3.67
2025-03-21,Affiliate,Seasonal_Promo,5658,160,0.0283,6,0.0375,2.094,335.04,1310.01,3.91
2025-03-21,Affiliate,Loyalty_Program,5271,137,0.026,10,0.073,1.887,258.52,966.86,3.74
2025-03-21,TikTok_Ads,Brand_Awareness,23184,857,0.037,10,0.0117,1.895,1624.02,6122.56,3.77
2025-03-21,TikTok_Ads,Lead_Gen,23121,841,0.0364,31,0.0369,1.759,1479.32,5784.14,3.91
2025-03-21,TikTok_Ads,Retargeting,22982,884,0.0385,54,0.0611,1.854,1638.94,6031.3,3.68
2025-03-21,TikTok_Ads,Product_Launch,23675,829,0.035,26,0.0314,1.988,1648.05,6246.11,3.79
2025-03-21,TikTok_Ads,Seasonal_Promo,21488,882,0.041,34,0.0385,1.946,1716.37,6556.53,3.82
2025-03-21,TikTok_Ads,Loyalty_Program,23683,852,0.036,62,0.0728,1.804,1537.01,6117.3,3.98
2025-03-21,YouTube_Ads,Brand_Awareness,16384,364,0.0222,4,0.011,2.015,733.46,2831.16,3.86
2025-03-21,YouTube_Ads,Lead_Gen,16901,365,0.0216,12,0.0329,1.899,693.13,2703.21,3.9
2025-03-21,YouTube_Ads,Retargeting,16823,363,0.0216,17,0.0468,1.96,711.48,2525.75,3.55
2025-03-21,YouTube_Ads,Product_Launch,16315,356,0.0218,9,0.0253,1.894,674.26,2730.75,4.05
2025-03-21,YouTube_Ads,Seasonal_Promo,16146,364,0.0225,17,0.0467,1.905,693.42,2572.59,3.71
2025-03-21,YouTube_Ads,Loyalty_Program,16468,362,0.022,25,0.0691,1.943,703.37,2377.39,3.38
2025-03-21,LinkedIn_Ads,Brand_Awareness,7700,148,0.0192,1,0.0068,1.509,223.33,812.92,3.64
2025-03-21,LinkedIn_Ads,Lead_Gen,7912,148,0.0187,4,0.027,1.851,273.95,1046.49,3.82
2025-03-21,LinkedIn_Ads,Retargeting,7789,156,0.02,8,0.0513,1.745,272.22,985.44,3.62
2025-03-21,LinkedIn_Ads,Product_Launch,7825,155,0.0198,3,0.0194,1.985,307.68,1175.34,3.82
2025-03-21,LinkedIn_Ads,Seasonal_Promo,8233,151,0.0183,5,0.0331,1.917,289.47,1105.78,3.82
2025-03-21,LinkedIn_Ads,Loyalty_Program,7757,143,0.0184,9,0.0629,1.888,269.98,961.13,3.56
2025-03-22,Google_Ads,Brand_Awareness,13474,418,0.031,4,0.0096,1.84,769.12,3061.1,3.98
2025-03-22,Google_Ads,Lead_Gen,13772,437,0.0317,15,0.0343,1.935,845.6,3162.54,3.74
2025-03-22,Google_Ads,Retargeting,13075,415,0.0317,22,0.053,1.985,823.78,3179.79,3.86
2025-03-22,Google_Ads,Product_Launch,13040,428,0.0328,11,0.0257,1.806,772.97,2859.99,3.7
2025-03-22,Google_Ads,Seasonal_Promo,13813,428,0.031,18,0.0421,1.895,811.06,2960.37,3.65
